timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1683613565.655596 0.03551138 -0.07522222 0.00060684 -0.00047125 0.00093031 0.00121908
1683613565.722313 0.03544016 -0.07519737 0.00061073 -0.00046425 0.00092402 0.00121446
1683613565.789030 0.03523575 -0.07524924 0.00069109 -0.00045653 0.00091030 0.00121982
1683613565.855747 0.03529630 -0.07517276 0.00065591 -0.00045094 0.00089872 0.00122782
1683613565.922463 0.03516052 -0.07524777 0.00072598 -0.00044467 0.00088690 0.00122842
1683613565.989180 0.03511153 -0.07517812 0.00073092 -0.00043767 0.00087478 0.00122871
1683613566.055897 0.03500819 -0.07519580 0.00076627 -0.00043148 0.00086672 0.00123346
1683613566.122614 0.03487551 -0.07518367 0.00080743 -0.00042359 0.00085760 0.00123888
1683613566.189331 0.03485941 -0.07511106 0.00079263 -0.00041181 0.00085065 0.00124175
1683613566.256048 0.03469674 -0.07518199 0.00087258 -0.00040792 0.00084064 0.00124422
1683613566.322765 0.03472070 -0.07513369 0.00085581 -0.00040353 0.00083184 0.00124611
1683613566.389482 0.03465450 -0.07513987 0.00087110 -0.00039751 0.00082741 0.00124846
1683613566.456198 0.03459888 -0.07515918 0.00089145 -0.00039042 0.00082261 0.00124871
1683613566.522916 0.03449061 -0.07520042 0.00094621 -0.00038730 0.00081563 0.00124737
1683613566.589633 0.03448078 -0.07517070 0.00094278 -0.00038229 0.00080918 0.00124743
1683613566.656350 0.03438019 -0.07519234 0.00098413 -0.00037657 0.00080389 0.00124812
1683613566.723067 0.03429444 -0.07521069 0.00103359 -0.00037318 0.00079438 0.00124722
1683613566.789784 0.03430431 -0.07513634 0.00101604 -0.00036875 0.00078763 0.00124953
1683613566.856501 0.03425795 -0.07516467 0.00102826 -0.00036395 0.00078584 0.00125386
1683613566.923218 0.03411669 -0.07521302 0.00110000 -0.00035912 0.00077900 0.00125666
1683613566.989936 0.03416635 -0.07514478 0.00107261 -0.00035438 0.00077296 0.00125577
1683613567.056655 0.03410207 -0.07521322 0.00110342 -0.00035460 0.00077147 0.00125804
1683613567.123374 0.03398664 -0.07525908 0.00117372 -0.00034925 0.00076326 0.00126114
1683613567.190093 0.03405622 -0.07517509 0.00113830 -0.00034568 0.00075536 0.00126071
1683613567.256812 0.03401594 -0.07518059 0.00115595 -0.00034307 0.00075039 0.00126086
1683613567.323531 0.03394448 -0.07517885 0.00119357 -0.00034029 0.00074363 0.00126410
1683613567.390251 0.03405708 -0.07516465 0.00114272 -0.00034026 0.00074073 0.00126534
1683613567.456970 0.03396685 -0.07526841 0.00120167 -0.00034047 0.00073915 0.00126617
1683613567.523689 0.03390976 -0.07528586 0.00124101 -0.00033738 0.00073300 0.00126574
1683613567.590409 0.03392576 -0.07524750 0.00123478 -0.00033436 0.00072722 0.00126397
1683613567.657128 0.03386426 -0.07523582 0.00126297 -0.00032949 0.00072194 0.00126365
1683613567.723847 0.03383708 -0.07520094 0.00127378 -0.00032537 0.00071727 0.00126348
1683613567.790566 0.03384349 -0.07519859 0.00127130 -0.00032235 0.00071415 0.00126057
1683613567.857286 0.03378304 -0.07519718 0.00129831 -0.00031918 0.00070867 0.00125900
1683613567.924005 0.03382154 -0.07515262 0.00127429 -0.00031642 0.00070490 0.00125995
1683613567.990724 0.03374824 -0.07512491 0.00130550 -0.00030891 0.00069981 0.00126013
1683613568.057443 0.03367798 -0.07510218 0.00134797 -0.00030375 0.00069264 0.00125889
1683613568.124161 0.03373374 -0.07513630 0.00133848 -0.00030901 0.00068954 0.00125987
1683613568.190880 0.03381017 -0.07518490 0.00132071 -0.00031284 0.00068833 0.00125944
1683613568.257599 0.03372788 -0.07528388 0.00138499 -0.00031237 0.00068645 0.00125591
1683613568.324317 0.03377755 -0.07519890 0.00134293 -0.00030693 0.00068337 0.00125221
1683613568.391036 0.03359442 -0.07519700 0.00143160 -0.00029968 0.00067596 0.00125240
1683613568.457755 0.03368658 -0.07517349 0.00142535 -0.00030182 0.00066452 0.00125023
1683613568.524473 0.03393692 -0.07527136 0.00134123 -0.00031407 0.00067516 0.00124047
1683613568.591192 0.03353463 -0.07539502 0.00148101 -0.00031025 0.00067007 0.00123786
1683613568.657911 0.03356921 -0.07539716 0.00141135 -0.00028755 0.00064221 0.00124300
1683613568.724630 0.03368359 -0.07571822 0.00147184 -0.00029323 0.00064938 0.00123274
1683613568.791349 0.03353389 -0.07585516 0.00156350 -0.00029205 0.00063738 0.00122321
1683613568.858068 0.03342516 -0.07585154 0.00161949 -0.00028436 0.00062054 0.00120350
1683613568.924787 0.03332405 -0.07575958 0.00164295 -0.00027964 0.00059648 0.00119133
1683613568.991500 0.03315664 -0.07564102 0.00137407 -0.00026775 0.00062338 0.00118488
1683613569.058214 0.03347141 -0.07575533 0.00131831 -0.00026358 0.00068869 0.00118388
1683613569.124928 0.03416072 -0.07564317 0.00155023 -0.00027220 0.00064270 0.00116182
1683613569.191642 0.03321162 -0.07555405 0.00180213 -0.00026139 0.00064154 0.00114559
1683613569.258356 0.03299524 -0.07565618 0.00149438 -0.00024681 0.00066112 0.00114966
1683613569.325070 0.03255191 -0.07556273 0.00141489 -0.00023346 0.00067382 0.00115217
1683613569.391783 0.03215756 -0.07511307 0.00155736 -0.00019294 0.00064676 0.00115118
1683613569.458497 0.03255742 -0.07514450 0.00152215 -0.00017092 0.00060281 0.00113672
1683613569.525211 0.03235802 -0.07477234 0.00147516 -0.00015816 0.00056582 0.00112626
1683613569.591924 0.03238569 -0.07528817 0.00149148 -0.00017321 0.00052207 0.00112865
1683613569.658638 0.03335805 -0.07291661 0.00102167 -0.00017996 0.00046603 0.00111694
1683613569.725352 0.03318264 -0.07275681 0.00092193 -0.00018332 0.00048674 0.00112422
1683613569.792065 0.03304414 -0.07078795 0.00057568 -0.00017578 0.00046778 0.00112329
1683613569.858779 0.03292228 -0.06982119 0.00049290 -0.00016708 0.00049058 0.00111615
1683613569.925493 0.03299329 -0.07227908 0.00066510 -0.00017769 0.00046186 0.00111116
1683613569.992206 0.03324810 -0.07389405 0.00089353 -0.00018456 0.00043853 0.00110073
1683613570.058920 0.03302027 -0.06942590 0.00034044 -0.00017426 0.00038185 0.00109458
1683613570.125634 0.03341440 -0.07345108 0.00071994 -0.00017708 0.00039678 0.00108642
1683613570.192348 0.03375325 -0.06828941 0.00015835 -0.00017694 0.00035286 0.00107919
1683613570.259062 0.03334626 -0.07123136 0.00048087 -0.00017019 0.00037251 0.00107359
1683613570.325776 0.03343941 -0.07217151 0.00054893 -0.00017332 0.00036942 0.00107814
1683613570.392490 0.03281182 -0.06638217 0.00008326 -0.00018368 0.00033103 0.00105975
1683613570.459204 0.03341211 -0.07119998 0.00041650 -0.00018268 0.00033140 0.00105514
1683613570.525918 0.03152117 -0.06039835 -0.00028031 -0.00016967 0.00028161 0.00104170
1683613570.592632 0.03358948 -0.06999510 0.00028544 -0.00016862 0.00031932 0.00104900
1683613570.659346 0.03407613 -0.07121179 0.00032363 -0.00016650 0.00031334 0.00104989
1683613570.726059 0.03509345 -0.07160146 0.00022359 -0.00017703 0.00027984 0.00103571
1683613570.792773 0.03512510 -0.07143506 0.00019390 -0.00017571 0.00028277 0.00104229
1683613570.859487 0.03543583 -0.07130024 0.00014829 -0.00018300 0.00028274 0.00103288
1683613570.926201 0.03112259 -0.05764683 -0.00038223 -0.00019173 0.00023477 0.00099440
1683613570.992915 0.03236207 -0.06137107 -0.00029083 -0.00018274 0.00024031 0.00100781
1683613571.059629 0.03551693 -0.06948021 -0.00002016 -0.00018264 0.00027202 0.00102387
1683613571.126343 0.03561079 -0.06892512 -0.00007534 -0.00018434 0.00026721 0.00102207
1683613571.193058 0.03542853 -0.06711041 -0.00018262 -0.00019019 0.00026596 0.00102016
1683613571.259772 0.03530354 -0.06542626 -0.00028728 -0.00019316 0.00026279 0.00103398
1683613571.326486 0.03553704 -0.06320300 -0.00046474 -0.00019761 0.00025188 0.00103155
1683613571.393200 0.03562298 -0.06179735 -0.00058151 -0.00020089 0.00027635 0.00103050
1683613571.459914 0.03611115 -0.06187014 -0.00065142 -0.00023868 0.00028054 0.00102940
1683613571.526628 0.03666863 -0.06273266 -0.00067681 -0.00026981 0.00026562 0.00102911
1683613571.593342 0.03689037 -0.06188452 -0.00078835 -0.00027916 0.00027393 0.00103106
1683613571.660056 0.03726067 -0.05837922 -0.00113937 -0.00031643 0.00031387 0.00105830
1683613571.726770 0.03745474 -0.05965369 -0.00103936 -0.00033082 0.00031985 0.00106552
1683613571.793484 0.03864976 -0.06196027 -0.00097910 -0.00036381 0.00033227 0.00106111
1683613571.860198 0.03864851 -0.06216117 -0.00098187 -0.00035948 0.00033565 0.00105697
1683613571.926912 0.03887267 -0.06189429 -0.00106474 -0.00036893 0.00034840 0.00107185
1683613571.993627 0.03896499 -0.06248133 -0.00101519 -0.00036766 0.00036523 0.00107093
1683613572.060341 0.03915281 -0.06301388 -0.00100273 -0.00038337 0.00037739 0.00106777
1683613572.127055 0.03871532 -0.06210170 -0.00105401 -0.00039088 0.00036631 0.00106130
1683613572.193770 0.03975303 -0.06722922 -0.00064222 -0.00040067 0.00039865 0.00106432
1683613572.260484 0.03814019 -0.06216805 -0.00090969 -0.00039819 0.00039017 0.00106318
1683613572.327199 0.03711748 -0.05800239 -0.00139586 -0.00038719 0.00038524 0.00107216
1683613572.393913 0.03729269 -0.06124806 -0.00083469 -0.00036765 0.00043657 0.00107909
1683613572.460628 0.03589310 -0.05668886 -0.00142771 -0.00038197 0.00038651 0.00106155
1683613572.527342 0.03515710 -0.05594440 -0.00141185 -0.00037372 0.00037728 0.00105013
1683613572.594056 0.03488999 -0.05550974 -0.00147829 -0.00036450 0.00037410 0.00105150
1683613572.660770 0.03519420 -0.05440301 -0.00172635 -0.00035418 0.00035953 0.00104747
1683613572.727485 0.03429345 -0.05490010 -0.00152832 -0.00035041 0.00036562 0.00105383
1683613572.794199 0.03600600 -0.05421393 -0.00185910 -0.00035065 0.00033287 0.00105833
1683613572.860913 0.03455736 -0.05464609 -0.00149298 -0.00032760 0.00034243 0.00108763
1683613572.927627 0.03435449 -0.05465585 -0.00147965 -0.00030257 0.00033610 0.00109994
1683613572.994342 0.03387776 -0.05513367 -0.00135030 -0.00028590 0.00034527 0.00111302
1683613573.061056 0.03374628 -0.05543341 -0.00136830 -0.00027135 0.00034432 0.00112619
1683613573.127770 0.03405287 -0.05533615 -0.00139342 -0.00025701 0.00033531 0.00112612
1683613573.194484 0.03391485 -0.05562047 -0.00142858 -0.00024841 0.00033141 0.00112594
1683613573.261199 0.03328533 -0.05551863 -0.00132771 -0.00024461 0.00033245 0.00112788
1683613573.327913 0.03309919 -0.05540737 -0.00127708 -0.00024885 0.00032142 0.00114718
1683613573.394627 0.03346673 -0.05574054 -0.00135364 -0.00025203 0.00030910 0.00114751
1683613573.461341 0.03316868 -0.05585210 -0.00133340 -0.00026593 0.00029578 0.00113843
1683613573.528055 0.03501299 -0.05707294 -0.00155472 -0.00027766 0.00030037 0.00115107
1683613573.594769 0.03650484 -0.05814170 -0.00170729 -0.00029434 0.00029689 0.00116081
1683613573.661483 0.03578109 -0.05708972 -0.00160913 -0.00031451 0.00029194 0.00116228
1683613573.728197 0.03439970 -0.05684371 -0.00145080 -0.00032360 0.00028279 0.00116008
1683613573.794911 0.03517936 -0.05771959 -0.00150115 -0.00033049 0.00026985 0.00117224
1683613573.861625 0.03464268 -0.05734830 -0.00144511 -0.00034741 0.00027676 0.00117491
1683613573.928339 0.03028157 -0.05597514 -0.00101280 -0.00036803 0.00028431 0.00117246
1683613573.995055 0.02713391 -0.05502056 -0.00070449 -0.00037237 0.00028981 0.00117120
1683613574.062507 0.02585415 -0.05463894 -0.00059012 -0.00038068 0.00032937 0.00117352
1683613574.129969 0.02528357 -0.05448111 -0.00053424 -0.00037712 0.00037199 0.00117821
1683613574.197440 0.02322788 -0.05431722 -0.00021730 -0.00035773 0.00041770 0.00117866
1683613574.264921 0.01513816 -0.05216861 0.00081344 -0.00036464 0.00046544 0.00115833
1683613574.332411 0.01684606 -0.05400769 0.00087668 -0.00031250 0.00048452 0.00118858
1683613574.399911 0.01448393 -0.05337256 0.00118633 -0.00029753 0.00047972 0.00118290
1683613574.467420 0.01323672 -0.05290609 0.00134376 -0.00028982 0.00046543 0.00117063
1683613574.534938 0.01311122 -0.05138326 0.00147052 -0.00031603 0.00043940 0.00114452
1683613574.602466 0.01366498 -0.05241178 0.00134456 -0.00028841 0.00043852 0.00114978
1683613574.670003 0.01418607 -0.05292931 0.00124909 -0.00026344 0.00043092 0.00115515
1683613574.737550 0.01462132 -0.05318651 0.00118949 -0.00025738 0.00040231 0.00115475
1683613574.805106 0.01388350 -0.05173870 0.00133799 -0.00030645 0.00035836 0.00112183
1683613574.872672 0.01593862 -0.05360726 0.00106407 -0.00025261 0.00034503 0.00115947
1683613574.940247 0.01608104 -0.05281727 0.00108832 -0.00027887 0.00030865 0.00113785
1683613575.007821 0.01679687 -0.05339892 0.00102279 -0.00023601 0.00028372 0.00115266
1683613575.074462 0.01668469 -0.05272240 0.00100404 -0.00026103 0.00026449 0.00112532
1683613575.141102 0.01618679 -0.05346448 0.00088125 -0.00022461 0.00025979 0.00113712
1683613575.207740 0.01662142 -0.05274675 0.00096350 -0.00023658 0.00025037 0.00110129
1683613575.274376 0.01408400 -0.05397430 0.00057015 -0.00020789 0.00025030 0.00112220
1683613575.341012 0.01255625 -0.05439065 0.00035379 -0.00020661 0.00024275 0.00111878
1683613575.407646 0.00920518 -0.05495579 0.00001874 -0.00021578 0.00024801 0.00110909
1683613575.474279 0.00680785 -0.05526323 -0.00020383 -0.00022529 0.00025321 0.00109056
1683613575.540911 0.00738094 -0.05550452 -0.00021652 -0.00021868 0.00025335 0.00109080
1683613575.607541 0.00675942 -0.05542856 -0.00023449 -0.00020404 0.00024652 0.00109398
1683613575.674170 0.00355211 -0.05560631 -0.00040903 -0.00019789 0.00025712 0.00109701
1683613575.740798 -0.00213060 -0.05583924 -0.00064073 -0.00023252 0.00024214 0.00105047
1683613575.807424 0.00075615 -0.05596739 -0.00061371 -0.00019555 0.00027362 0.00107400
1683613575.874049 -0.00032054 -0.05581072 -0.00063931 -0.00019240 0.00027680 0.00107289
1683613575.940673 -0.00086791 -0.05577548 -0.00070445 -0.00019118 0.00028829 0.00106383
1683613576.007298 0.00101602 -0.05578884 -0.00064986 -0.00018981 0.00029898 0.00106643
1683613576.073939 0.00350008 -0.05581837 -0.00060489 -0.00018984 0.00030479 0.00106736
1683613576.140579 0.00373868 -0.05568278 -0.00060856 -0.00018591 0.00031097 0.00106424
1683613576.207218 -0.00377829 -0.05481924 -0.00068638 -0.00018767 0.00031613 0.00105418
1683613576.273856 0.00267995 -0.05531742 -0.00065476 -0.00017580 0.00035527 0.00106975
1683613576.340492 0.00491921 -0.05553740 -0.00063741 -0.00019336 0.00035646 0.00106593
1683613576.407127 0.00397886 -0.05526874 -0.00062353 -0.00020500 0.00034938 0.00105976
1683613576.473761 0.00954961 -0.05619000 -0.00057251 -0.00019071 0.00037429 0.00107479
1683613576.540393 0.01192122 -0.05692770 -0.00053255 -0.00018807 0.00038270 0.00108446
1683613576.607024 0.01115497 -0.05640489 -0.00057063 -0.00018052 0.00038919 0.00109778
1683613576.673654 0.01067946 -0.05587013 -0.00055205 -0.00016205 0.00040923 0.00110514
1683613576.740282 0.01121219 -0.05642236 -0.00047394 -0.00017688 0.00040610 0.00108923
1683613576.806909 0.01396351 -0.05730957 -0.00048964 -0.00016059 0.00039661 0.00109466
1683613576.873535 0.01401095 -0.05685163 -0.00053541 -0.00014504 0.00038610 0.00110071
1683613576.940160 0.01434451 -0.05694051 -0.00053062 -0.00013081 0.00039869 0.00110097
1683613577.006785 0.01265856 -0.05620929 -0.00052821 -0.00012885 0.00040278 0.00110828
1683613577.073427 0.01079525 -0.05623809 -0.00038304 -0.00012289 0.00040163 0.00108628
1683613577.140068 0.01023590 -0.05542619 -0.00054100 -0.00007863 0.00041210 0.00109764
1683613577.206707 0.01032428 -0.05548798 -0.00064123 -0.00005482 0.00042444 0.00105716
1683613577.273346 0.01242330 -0.05616469 -0.00058052 -0.00004165 0.00042389 0.00101217
1683613577.339983 0.01344471 -0.05630628 -0.00047564 -0.00003246 0.00041007 0.00099442
1683613577.406618 0.01176841 -0.05598097 -0.00039135 -0.00002895 0.00040348 0.00098940
1683613577.473253 0.00749949 -0.05463446 -0.00040368 -0.00002949 0.00040568 0.00099031
1683613577.539886 0.00388556 -0.05379360 -0.00037782 -0.00005971 0.00042266 0.00100204
1683613577.606517 0.00074445 -0.05164981 -0.00051197 -0.00008122 0.00042560 0.00100540
1683613577.673148 0.00057981 -0.05222490 -0.00044410 -0.00010373 0.00042966 0.00099306
1683613577.739777 0.00213065 -0.05275931 -0.00049994 -0.00011659 0.00040623 0.00097794
1683613577.806405 0.00249205 -0.05450875 -0.00034087 -0.00015861 0.00037491 0.00093900
1683613577.873032 0.00313690 -0.05439683 -0.00046033 -0.00016313 0.00036048 0.00093045
1683613577.939657 0.00329432 -0.05471527 -0.00080971 -0.00016180 0.00035332 0.00094410
1683613578.006283 0.00394168 -0.05399270 -0.00098092 -0.00017401 0.00035630 0.00095107
1683613578.072926 0.00401863 -0.05173115 -0.00082359 -0.00019267 0.00035150 0.00096281
1683613578.139567 0.00384512 -0.05066156 -0.00088355 -0.00020232 0.00032386 0.00098184
1683613578.206207 0.00353848 -0.04916548 -0.00064053 -0.00020610 0.00031035 0.00100898
1683613578.272846 0.00280833 -0.04999758 -0.00041680 -0.00022598 0.00029896 0.00104533
1683613578.339483 0.00286924 -0.04973091 -0.00042745 -0.00022334 0.00030256 0.00106154
1683613578.406120 0.00229032 -0.05015006 -0.00034126 -0.00022419 0.00029445 0.00107090
1683613578.472755 0.00268266 -0.05083242 -0.00034643 -0.00022620 0.00029165 0.00110341
1683613578.539389 0.00252337 -0.05195613 -0.00015419 -0.00022483 0.00029963 0.00112212
1683613578.606021 0.00249565 -0.05265058 -0.00025300 -0.00022253 0.00029338 0.00112202
1683613578.672652 0.00231229 -0.05303665 -0.00026648 -0.00021353 0.00028377 0.00112141
1683613578.739282 0.00199671 -0.05342073 -0.00024762 -0.00020780 0.00027289 0.00112041
1683613578.805911 0.00155982 -0.05341678 -0.00006678 -0.00020865 0.00027845 0.00110526
1683613578.872538 0.00110651 -0.05352096 -0.00013414 -0.00020126 0.00027019 0.00109347
1683613578.939165 0.00082245 -0.05317700 -0.00006403 -0.00018992 0.00027319 0.00107518
1683613579.005791 0.00072295 -0.05331962 -0.00020086 -0.00018036 0.00026594 0.00105687
1683613579.072438 0.00063365 -0.05303619 0.00000482 -0.00017431 0.00027623 0.00104484
1683613579.139083 0.00043390 -0.05283578 -0.00013544 -0.00016595 0.00026267 0.00104518
1683613579.205728 0.00032524 -0.05256460 -0.00014076 -0.00015022 0.00025547 0.00104326
1683613579.272371 0.00030476 -0.05238230 -0.00004418 -0.00014513 0.00025520 0.00103018
1683613579.339013 -0.00011771 -0.05227172 -0.00006333 -0.00013325 0.00025037 0.00102268
1683613579.405653 -0.00003860 -0.05216723 -0.00009873 -0.00012462 0.00023842 0.00100873
1683613579.472293 0.00016870 -0.05219584 -0.00008567 -0.00012235 0.00023301 0.00100273
1683613579.538931 0.00061795 -0.05195280 -0.00008829 -0.00011723 0.00022157 0.00099821
1683613579.605568 0.00102115 -0.05175601 -0.00028367 -0.00012177 0.00020311 0.00099907
1683613579.672204 0.00222212 -0.05140365 -0.00032111 -0.00013086 0.00019273 0.00099925
1683613579.738839 0.00266553 -0.05115641 -0.00038483 -0.00013106 0.00018327 0.00101166
1683613579.805472 0.00347507 -0.05119135 -0.00032639 -0.00013554 0.00017953 0.00101023
1683613579.872104 0.00366600 -0.05181350 -0.00048298 -0.00013924 0.00017038 0.00101195
1683613579.938735 0.00404005 -0.05182782 -0.00049875 -0.00013983 0.00017559 0.00102085
1683613580.005366 0.00507405 -0.05140244 -0.00054035 -0.00014767 0.00016068 0.00102530
1683613580.072011 0.00562252 -0.05055614 -0.00052941 -0.00015211 0.00015220 0.00102395
1683613580.138654 0.00543207 -0.05152174 -0.00078073 -0.00016179 0.00013238 0.00103018
1683613580.205296 0.00592333 -0.05181906 -0.00075097 -0.00017254 0.00012217 0.00102591
1683613580.271936 0.00633896 -0.05083201 -0.00060057 -0.00017509 0.00012309 0.00102450
1683613580.338576 0.00660910 -0.05121367 -0.00060867 -0.00017814 0.00012292 0.00102434
1683613580.405214 0.00718392 -0.05030491 -0.00053721 -0.00019047 0.00011361 0.00101979
1683613580.471852 0.00618880 -0.05390764 -0.00059879 -0.00018442 0.00011938 0.00103513
1683613580.538487 0.00610768 -0.05530909 -0.00066903 -0.00018749 0.00011769 0.00103717
1683613580.605122 0.00629214 -0.05535336 -0.00043832 -0.00019509 0.00012280 0.00103774
1683613580.671755 0.00585733 -0.05580246 -0.00049714 -0.00019633 0.00011410 0.00105055
1683613580.738387 0.00586917 -0.05583073 -0.00043412 -0.00020051 0.00011798 0.00105968
1683613580.805018 0.00594752 -0.05589594 -0.00043795 -0.00020749 0.00011991 0.00106349
1683613580.871648 0.00620980 -0.05657065 -0.00039332 -0.00021472 0.00012573 0.00107065
1683613580.938276 0.00657967 -0.05690528 -0.00046562 -0.00021776 0.00013039 0.00107189
1683613581.004904 0.00665034 -0.05715275 -0.00042666 -0.00022450 0.00013762 0.00107980
1683613581.071548 0.00660126 -0.05728399 -0.00031435 -0.00023227 0.00015010 0.00108580
1683613581.138190 0.00645242 -0.05777741 -0.00033999 -0.00024112 0.00015149 0.00109436
1683613581.204830 0.00644846 -0.05810694 -0.00040052 -0.00025028 0.00015326 0.00110306
1683613581.271470 0.00638882 -0.05882965 -0.00045618 -0.00025923 0.00014949 0.00110674
1683613581.338108 0.00627675 -0.05908570 -0.00049126 -0.00026248 0.00014969 0.00111633
1683613581.404744 0.00674847 -0.05982405 -0.00064731 -0.00026822 0.00015325 0.00112459
1683613581.471380 0.00720435 -0.05946529 -0.00074229 -0.00027414 0.00015232 0.00113315
1683613581.538014 0.00763436 -0.06013157 -0.00082912 -0.00027603 0.00015347 0.00114394
1683613581.604647 0.00734574 -0.05979668 -0.00073383 -0.00027495 0.00014696 0.00114578
1683613581.671279 0.00748677 -0.06019063 -0.00075937 -0.00027223 0.00014215 0.00115524
1683613581.737910 0.00735483 -0.06024828 -0.00073260 -0.00027062 0.00013617 0.00116329
1683613581.804539 0.00676347 -0.06003657 -0.00062354 -0.00027742 0.00013153 0.00116339
1683613581.871167 0.00725715 -0.06025729 -0.00068511 -0.00026732 0.00012431 0.00117234
1683613581.937794 0.00691971 -0.05988753 -0.00062802 -0.00027596 0.00012099 0.00117249
1683613582.004420 0.00683799 -0.05988646 -0.00061075 -0.00027867 0.00012889 0.00117964
1683613582.071064 0.00650764 -0.05983058 -0.00055962 -0.00028616 0.00013663 0.00118122
1683613582.137707 0.00659246 -0.05992425 -0.00055023 -0.00028565 0.00015920 0.00118463
1683613582.204348 0.00589975 -0.05982677 -0.00040441 -0.00028567 0.00016456 0.00119121
1683613582.270988 0.00606017 -0.05988196 -0.00041928 -0.00027970 0.00017276 0.00119244
1683613582.337627 0.00428683 -0.05932238 -0.00010318 -0.00028800 0.00020023 0.00118567
1683613582.404265 0.00515800 -0.05973819 -0.00022855 -0.00026683 0.00021619 0.00119654
1683613582.470901 0.00503876 -0.05992799 -0.00018622 -0.00025024 0.00023304 0.00119878
1683613582.537537 0.00396908 -0.05979089 0.00004071 -0.00024953 0.00024314 0.00119377
1683613582.604170 0.00276755 -0.05926510 0.00029562 -0.00025588 0.00024610 0.00118576
1683613582.670803 0.00315610 -0.05967655 0.00018783 -0.00024400 0.00025384 0.00119182
1683613582.737435 0.00371706 -0.06002767 0.00004814 -0.00023294 0.00026498 0.00119482
1683613582.804065 0.00395410 -0.06014243 -0.00003774 -0.00023096 0.00027848 0.00119617
1683613582.870694 0.00338964 -0.05927694 0.00006712 -0.00026090 0.00027538 0.00117842
1683613582.937321 0.00403177 -0.05993475 -0.00011283 -0.00023939 0.00029080 0.00119231
1683613583.003949 0.00432521 -0.06036273 -0.00022478 -0.00022480 0.00030062 0.00120465
1683613583.070594 0.00433217 -0.06036221 -0.00029319 -0.00022200 0.00030395 0.00120878
1683613583.137238 0.00420806 -0.06013029 -0.00036679 -0.00022946 0.00029844 0.00120249
1683613583.203881 0.00409176 -0.05983711 -0.00034309 -0.00024741 0.00028600 0.00118841
1683613583.270523 0.00462049 -0.06048446 -0.00047617 -0.00021035 0.00028189 0.00121457
1683613583.337164 0.00471161 -0.06043214 -0.00048572 -0.00020978 0.00027516 0.00121598
1683613583.403803 0.00512092 -0.06033852 -0.00038689 -0.00021144 0.00025203 0.00121409
1683613583.470441 0.00458606 -0.05990757 -0.00045114 -0.00024155 0.00022842 0.00118582
1683613583.537078 0.00481975 -0.06021118 -0.00052061 -0.00021492 0.00021017 0.00119848
1683613583.603714 0.00475886 -0.06014678 -0.00055273 -0.00021190 0.00019911 0.00119282
1683613583.670348 0.00574761 -0.06033724 -0.00050004 -0.00019269 0.00019355 0.00121186
1683613583.736981 0.00550662 -0.06024602 -0.00058313 -0.00020360 0.00016630 0.00119826
1683613583.803613 0.00567174 -0.06030798 -0.00060298 -0.00020194 0.00015734 0.00119711
1683613583.870244 0.00540847 -0.06040399 -0.00068584 -0.00018999 0.00016199 0.00120914
1683613583.936874 0.00613722 -0.06028099 -0.00062812 -0.00019846 0.00014444 0.00119717
1683613584.003503 0.00815051 -0.06023855 -0.00049078 -0.00019363 0.00012951 0.00121077
1683613584.070149 0.01011139 -0.06007161 -0.00035974 -0.00018868 0.00009939 0.00121995
1683613584.136793 0.01122891 -0.05998391 -0.00022502 -0.00018957 0.00007835 0.00121376
1683613584.203437 0.01181920 -0.05983335 -0.00019341 -0.00018730 0.00004872 0.00121473
1683613584.270079 0.01151980 -0.05957131 -0.00024501 -0.00018542 0.00003916 0.00121658
1683613584.336720 0.01233803 -0.05905739 -0.00026292 -0.00016465 0.00003451 0.00123854
1683613584.403360 0.01096346 -0.05907954 -0.00034587 -0.00018014 0.00002266 0.00121323
1683613584.469998 0.01066701 -0.05873954 -0.00038632 -0.00018263 0.00004098 0.00121307
1683613584.536636 0.00990404 -0.05830036 -0.00047086 -0.00017633 0.00007771 0.00122303
1683613584.603272 0.00918351 -0.05794354 -0.00050873 -0.00017730 0.00012360 0.00122314
1683613584.669907 0.00728937 -0.05731392 -0.00057486 -0.00017444 0.00015147 0.00120399
1683613584.736541 0.00706354 -0.05705209 -0.00057030 -0.00016898 0.00015100 0.00120480
1683613584.803173 0.00681855 -0.05673857 -0.00058068 -0.00015849 0.00016608 0.00118837
1683613584.869804 0.00612649 -0.05679137 -0.00046904 -0.00018141 0.00017005 0.00113646
1683613584.936434 0.00764381 -0.05728276 -0.00044965 -0.00016812 0.00020336 0.00114162
1683613585.003064 0.00729519 -0.05675622 -0.00053667 -0.00015862 0.00021358 0.00113529
1683613585.069708 0.00796659 -0.05639732 -0.00057868 -0.00013730 0.00023493 0.00114467
1683613585.136351 0.00828393 -0.05649129 -0.00056716 -0.00012865 0.00024317 0.00113689
1683613585.202992 0.00616688 -0.05546563 -0.00071519 -0.00015398 0.00022437 0.00108493
1683613585.269632 0.00789966 -0.05512170 -0.00070348 -0.00012077 0.00025982 0.00113287
1683613585.336271 0.00700238 -0.05249181 -0.00099814 -0.00012781 0.00024060 0.00112995
1683613585.402909 0.00671668 -0.05124062 -0.00114420 -0.00014570 0.00024201 0.00114298
1683613585.469545 0.00703368 -0.05075316 -0.00123094 -0.00018530 0.00026275 0.00114579
1683613585.536180 0.00711177 -0.05127163 -0.00119359 -0.00021153 0.00026575 0.00115540
